id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,popularity,vote_average,vote_count
273992,Two Jolly Geese,1970-06-04,The cartoon is based on a humorous Ukrainian folk song.,,0,Animation,,9.5,0,0,0.0993,9.5,2
749773,Владыки без масок. Таинственный миллиардер - 2,1970-06-07,,,0,"Documentary, TV Movie",SU,8.0,0,0,0.0143,8.0,1
509457,Special Force 124,1970-04-30,Description not available,,0,,,8.5,0,0,0.0071,8.5,1
408584,Raquel!,1970-04-26,"Raquel! was an April 26, 1970 CBS television special starring Raquel Welch, Tom Jones, Bob Hope and John Wayne executive produced, directed and choreographed by David Winters produced by Winters' company Winters-Rosen for CBS-TV, originally co-sponsored by Coca-Cola and Motorola. On the day of the premiere, the show received a 51% share on the National ARB Ratings and an impressive Overnight New York Nielsen Rating of 58% share.","Tonight, Raquel Welch entertains Bob Hope, John Wayne, Tom Jones (and vice versa) You're invited!",48,TV Movie,"US, ",10.0,0,0,0.0984,10.0,1
645414,Eddie in August,1970-06-03,"In this one-off half-hour silent film, Benny stars as the title character, a ""born loser"" who is unlucky in everything - especially love. He fancies a pretty nurse who walks by the park, but ends up with a plainer girl.",,25,"Comedy, TV Movie",GB,8.0,0,0,0.0505,8.0,1
749745,Владыки без масок. Кровь и доллары,1970-05-03,,,0,"Documentary, TV Movie",SU,8.0,0,0,0.0687,8.0,1
1465944,小金剛,1970-04-11,hong kong film,,0,,,0.0,0,0,0.1602,0.0,0
1469880,天堂奇遇,1970-04-09,hong kong film,,0,,,0.0,0,0,0.0476,0.0,0
1498028,The Vigil of the Outcast,1970-05-01,"About an ordinary collective farm worker, the Moldovan George Kruchanu. He is no longer alive, but he is remembered in the village. From the sharp, vivid character sketches of his fellow villagers, a picture of a rural truth-seeker emerges — a unique and complex man with a sharp, untamed character and a big heart.",,0,Drama,SU,0.0,0,0,0.396,0.0,0
1541513,Kördüğüm,1970-05-24,,,0,,,0.0,0,0,0.0143,0.0,0
1513070,Der Querulant,1970-04-12,,,75,"TV Movie, Drama",AT,0.0,0,0,0.0729,0.0,0
42588,Getting Straight,1970-05-13,"Graduate student Harry Bailey was once one of the most visible undergraduate activists on campus, but now that he's back studying for his master's, he's trying to fly right. Trouble is, the campus is exploding with various student movements, and Harry's girlfriend, Jan, is caught up in most of them. As Harry gets closer to finishing his degree, he finds his iconoclastic attitude increasingly aligned with the students rather than the faculty.",America's children lay it on the line.,124,"Comedy, Drama, Romance",", US",6.368,13300000,0,1.1531,6.368,34
1490152,Exposure,1970-05-01,"The chekist Andrei Kedrin had documents in his hands indicating that the British were preparing an invasion of Soviet Turkestan. A small group of Chekists is sent to the Pamirs, led by Kudrin, to intercept an English caravan with weapons. Kedrin knows the area well, has lived in Khojent for several years, and is familiar with local customs.",,87,Drama,SU,0.0,0,0,0.1585,0.0,0
1469750,壮士血,1970-04-30,hong kong film,,0,,,0.0,0,0,0.1141,0.0,0
1685,Beneath the Planet of the Apes,1970-04-23,"The sole survivor of an interplanetary rescue mission lands on the planet of the apes, and uncovers a horrible secret beneath the surface.","The bizarre world of ""Planet of the Apes"" was only the beginning...",95,"Adventure, Science Fiction, Mystery",", US",6.138,18999718,3000000,4.5194,6.138,1390
1461475,La Última Vez,1970-05-06,,,0,Documentary,,0.0,0,0,0.0,0.0,0
1465965,Pink Floyd: Amougies Pop Festival,1970-05-01,"Actuel Festival, Mont de lnclus, Amougies, Belgium  25 October, 1969, was restored from The Early Years 1965-1972 - Vol. 3 1969 Dramatis/ation  Features Frank Zappa",,40,Music,,0.0,0,0,0.8222,0.0,0
1537658,The Life and Death of a Model: Hymn to the Rose,1970-04-01,"The sound of the waves is crying and calling. Goodbye to love, freedom, bondage, and betrayal. The wind blows over the old pine trees, scattering sand. And then... the barefoot woman disappears into the waves.",,71,,JP,0.0,0,0,1.0471,0.0,0
1531395,Kikeki: onna mo tsurai wa,1970-05-16,Comedy directed by Mio Ezaki.,,78,,JP,0.0,0,0,3.9241,0.0,0
1537655,Onna no buki de shôbushiro,1970-04-01,Pink film directed by Kan Mukai.,,71,,JP,0.0,0,0,0.0,0.0,0
1537663,Agony of Petals,1970-05-01,Pink film directed by Kan Mukai.,Hot lead bullets pierce her voluptuous body! She writhes in madness. Crimson petals!,74,,JP,0.0,0,0,1.068,0.0,0
1469752,小苹果,1970-04-04,hong kong film,,0,,,0.0,0,0,0.051,0.0,0
160610,La tonta del bote,1970-05-26,"Susana is an unappreciated, naive and somewhat clumsy orphan who has lived since she was a child at doña Engracia's house, because her mother died a few days after she was born. In this house, which also houses three nephews of doña Engracia without a penny to one's name, Susana is the maid of all. Economic necessities lead Engracia to rent a room. Felipe, a handsome man with a bad reputation, will reply to the ad.",,105,Comedy,"ES, ",5.37,171816,0,0.5123,5.37,23
1493625,Drama in the Barber’s Shop,1970-04-17,A television film based on A. Chekhov’s short story In the Barber’s Shop.,,15,"Drama, TV Movie",SU,0.0,0,0,0.1414,0.0,0
1488283,Begging,1970-05-27,"Begging features Paul Su, the activist known for protesting the fare increase of the Star Ferry, in a striking portrayal of a homeless man. His contemporary plight is interspersed with the ancient wisdom of verses from Lao Tzu's Tao Te Ching.",,9,,,0.0,0,0,0.0792,0.0,0
42600,Watermelon Man,1970-05-27,"A racist insurance agent lives in a typical suburban neighborhood, but his bigoted world of taunting and harassing black people on and off the job is turned upside down when his skin inexplicably turns dark overnight.",His white bread world just turned upside brown!,100,Comedy,", US",6.4,1100000,0,2.1081,6.4,53
1407625,A bout portant : Charles Aznavour,1970-01-26,"Charles Aznavour talks to Jacques Chancel, evoking happy memories such as the pain au chocolat at tea time, or Graziella, his first love at the age of 12. The singer talks about his career, his admiration for Trenet and Brassens, and his marriage, “a happy and definitive stopover”. These confidences are interspersed with excerpts from concerts and rehearsals.",,41,Documentary,FR,0.0,0,0,0.9443,0.0,0
1427038,Stairs,1970-02-01,,,10,Animation,SU,0.0,0,0,0.0389,0.0,0
1427441,The Incredible Yehudiel Chlamydia,1970-03-16,"About the beginning of M. Gorky's literary activity. Arriving in the provincial town of Samara, Alexey Peshkov publishes one after another incriminating feuilletons under the pseudonym Yehudiel Chlamydia. Acquires enemies, friends, becomes a famous writer and leaves for Moscow.",,100,"History, Drama",SU,0.0,0,0,0.0264,0.0,0
1433481,A Haunted Oak,1970-02-15,"A mournful, cinematic poem about lynching.",,3,,,0.0,0,0,0.1521,0.0,0
1363568,One Hour With Kozintsev,1970-03-22,,,59,Documentary,SU,0.0,0,0,2.8768,0.0,0
1364007,Los días duros,1970-02-27,Venezuelan feature film by Julio César Mármol.,,100,,,0.0,0,0,0.2489,0.0,0
1444566,Raisa Nemchinskaya — The Circus Performer,1970-03-16,"A documentary film about aerialist Raisa Nemchinskaya, a legendary Soviet circus performer.",,31,Documentary,SU,0.0,0,0,0.0511,0.0,0
1473012,满肚密圈,1970-02-12,hong kong film,,0,,,0.0,0,0,0.6311,0.0,0
1392312,Busybody,1970-02-01,The cheeky telephone operator Alice wants to solve a murder on her own and ends up putting her own life in danger. And the detective in charge can hardly keep up with Alice's pace of investigation.,,0,"Comedy, Crime",,0.0,0,0,0.0143,0.0,0
1493631,A Friend in Need is a Friend Indeed,1970-02-09,,,17,Animation,SU,0.0,0,0,0.0658,0.0,0
1436764,Konen med æggene,1970-02-19,,,0,Animation,,0.0,0,0,0.0261,0.0,0
1453858,Once Upon A Time,1970-03-15,"This short animated film was shown at the Seiko Pavilion during the 1970 Osaka Expo. It tells the story of a day when time is thrown into chaos by an alien prank, and speaks to the importance of time. The rapid change of the seasons is full of the charm of metamorphosis (the process of changing shape), which Osamu Tezuka loved.",,5,Animation,JP,0.0,0,0,0.0,0.0,0
1417359,Si Bego Menumpas Kutjing Hitam,1970-02-23,"Si Bego (WD Mochtar) and his two friends (Dicky Zulkarnaen and Anny Kusuma) face the Black Cat gang who kidnapped a bride and her father. Then they also face the landlord who extorts the people, who turns out to also be supported by the Black Cats.",,0,"Drama, Action",,0.0,0,0,0.0772,0.0,0
1423640,Ehret die Frauen,1970-02-27,"Otto, the master of the house, behaves in an exemplary manner. He washes, cooks, does housework, gives presents to his wife, in short, he does everything to make her life as comfortable as possible. But when the clock strikes midnight, that is, March 8 is over, he falls into bed and considers his task fulfilled for a year.",,9,Animation,DE,0.0,0,0,0.1242,0.0,0
1423759,Threesome,1970-03-24,"The childhood of three friends, Ilya, Yacob, and Pavel, was spent in the innkeeper's house. Their three destinies are similarly unhappy. Yakob died of tuberculosis, Ilya, after robbing a merchant, committed suicide. And Pavel, who let the woman he loved join a brothel, can no longer be happy.",,102,Drama,SU,0.0,0,0,1.1299,0.0,0
1359727,Fossil of Love,1970-03-21,,,89,"Drama, Romance","JP, JP",0.0,0,0,1.629,0.0,0
1338180,A Love Story Today,1970-02-25,"Albert is a neurotic photoreporter constantly hearing voices in his head reminding him some childhood thraumas; he has also nightmares about his Vietnam experience. Myra is a hippie girl: she seems happy and free, but her memory goes often to her mother who died in Auschwitz. With these premises a love story between them will surely become a drama...",,79,Drama,IT,0.0,0,0,1.4499,0.0,0
1385082,Surface Surf Aces,1970-03-01,A Possible Possum short.,,5,Animation,,0.0,0,0,0.0214,0.0,0
1360046,Aleyar Alo,1970-03-06,"Deep Narayan, a wealthy and noble man, is killed by his greedy brother Anugraha, who seeks to inherit his property if Deep dies childless. Unaware that Deep's wife, Shree, is pregnant, Anugraha proceeds with his plan. Before dying, Deep confides in his manager Chandrakanta, who vows to protect Shree. Shree gives birth to a son, Pradip, who grows up to take charge of the family business and falls in love with Shikha. When Shikha learns she's adopted, Pradip also discovers he isn’t Shree’s son. It's revealed that Chandrakanta had switched the babies, and Shikha is Shree’s daughter, while Pradip is the son of Deep’s employee, Mr. Sridhar. In a selfless act, Sridhar dies while saving Pradip during a rescue in the coal mines.",,124,"Drama, Family",,0.0,0,0,0.9515,0.0,0
1463202,海燕,1970-02-19,hong kong film,,0,,,0.0,0,0,1.2972,0.0,0
276591,KLK Calling PTZ – The Red Orchestra,1971-03-25,"East German film about the history of Red Orchestra, a real life German pro-Soviet spy ring created after the rise of Hitler that turned into a resistance movement led by a leftist Nazi officer, Harro Schulze-Boysen, and Arvid Harnack.",,178,"Drama, History",DE,9.5,0,0,0.0429,9.5,1
565927,Dosti,1971-02-07,A Pakistani man goes abroad his country for earning money.,,128,"Drama, Adventure, Romance",,8.3,20000,15000,0.0677,8.3,3
697967,Paradise Lost,1971-02-25,"Playwright Clifford Odets' portrait of the Great Depression unfolds in the modest two-family home of Leo and Clara Gordon as misfortune strikes them and the people running with them. Opened on Broadway in 1935, it became one of the Group Theatre's most controversial plays and Odets' favorite.",,156,"Drama, TV Movie",US,10.0,0,0,1.5911,10.0,0
510768,¿Es usted mi padre?,1971-02-18,,,0,Drama,ES,10.0,0,0,0.4558,10.0,1
636786,The City of First Love,1971-03-02,"The film tells about the inhabitants of the Russian city of Tsaritsyn-Stalingrad-Volgograd. The film consists of three novellas, united by the theme of love and the scene - a city on the Volga.",,93,Drama,SU,9.0,0,0,0.6962,9.0,1
765508,"O'Hara, United States Treasury: Operation Cobra",1971-04-02,"Suddenly widowed by an accident, a deputy sheriff from the Midwest becomes a customs agent and cracks a narcotics ring. Pilot movie for the series ""O'Hara, U.S. Treasury.""",,98,"Action, Crime, Drama, TV Movie",", US",10.0,0,0,1.6408,10.0,1
638571,Young People,1971-03-26,"She is smart, surrounded by parental attention and therefore not completely independent, and he is one of those who cannot imagine himself without creation, since he is a builder. They are very different people, but the young are united by a keen sense of responsibility for everything that happens around. And so, having parted, they will definitely meet again...",,87,"Drama, Romance",SU,10.0,0,0,1.7621,10.0,2
832774,Elton John: Mr. Superfunk,1971-04-03,"Short documentary originally featured on Aquarius containing interviews, concert footage, and  general information about Elton John and his career up to 1971. Featuring Elton John working on an early version of Tiny Dancer before it had been recorded for his then upcoming album.",,26,Documentary,,10.0,0,0,0.8773,10.0,1
485961,La familia hippie,1971-03-24,"A music teacher marries the daughter of a widower, and he marries the young man's mother.",,85,"Comedy, Music",AR,9.0,0,0,0.4995,9.0,1
534841,The Stars Don't Fade,1971-03-20,The film consists of several novels reproducing the most vivid pages of the biography of the first Chairman of the Council of People's Commissars of Azerbaijan Nariman Narimanov (1870-1925).,,131,"Drama, History","SU, SU",9.0,0,0,1.053,9.0,1
637591,Sharapanjara,1971-03-02,"Kaveri and Sathish fall in love and get married and have a perfect life. However, Sathish's behaviour towards Kaveri changes when he finds out she was molested as a kid. The film revolves around the issues of a woman's chastity, the acceptance of mentally ill by society and unfaithful spouses.",Based on a novel by Triveni,174,"Drama, Family",,8.5,0,0,0.2116,8.5,2
440639,The Labyrinth,1971-02-08,A cartoon version of the Greek myth of Labyrinth.,,20,Animation,SU,9.0,0,0,3.5734,9.0,3
1377277,The Rolling Stones: The Marquee Club 1971,1971-03-26,"The Marquee Live In 1971' is the latest addition to the series. The show was filmed at London's legendary Marquee club on March 26th 1971, shortly after the finish of the band's 1971 UK tour and about a month before the release of the 'Sticky Fingers' album in late April. Mick Taylor was now fully integrated into the group and the band had used the tour to showcase some of the tracks from the forthcoming album.",,65,Music,GB,9.0,0,0,1.3299,9.0,1
508015,Der Hauptmann,1971-02-11,,,0,Drama,,8.0,0,0,0.0614,8.0,1
479843,Chopin-Express,1971-03-22,,,0,Drama,,10.0,0,0,0.084,10.0,1
254879,Longstreet,1971-02-23,"The pilot for the 1971 - 1972 series of the same title. Mike Longstreet, an insurance investigator in New Orleans loses his sight and his wife in an explosion and is determined to track down his wife's killers.",,90,,,9.3,0,0,1.3638,9.3,3
453295,Muhammad bin Tughluq,1971-03-05,"Rangachari unearths the buried coffins of the historical figures, Mohammed Bin Tughlaq and Ibn Batuta, only to find that both of them are alive owing to a secret herbal treatment.",,136,"Comedy, Drama",,9.0,0,0,0.3973,9.0,1
396114,Three Bananas,1971-04-03,,,17,Animation,SU,8.0,0,0,0.3477,8.0,1
1102351,Физика в забавах. 1 Выпуск,1971-04-01,,,0,"TV Movie, Family, Music",SU,9.0,0,0,0.0751,9.0,1
667406,The First Nine Months Are the Hardest,1971-02-24,The First Nine Months are the Hardest a musical comedy produced by the legendary team of Bill Persky and Sam Denoff with music written by Ray Charles and staring the iconic Sonny and Cher with Dick Van Dyke.,,60,,,10.0,0,0,0.4858,10.0,1
1156541,Adam and Women,1971-06-14,"In the wake of an atomic disaster, the entire male population of the Earth has been rendered sterile, except for a young man named Adam who was deep below the planet's surface in an iron mine at the time of the accident. This hapless nonentity suddenly finds himself feted as humanity's savior, exhibited to international teams of scientists, and instructed to leave his wife and instead join his new harem of beauty contest winners; until, that is, the fateful day when other males start to regain their potency and Adam is no longer 'special'. This satirical sci-fi movie is of interest not merely for its candid approach to sex and sexuality, but also because it's an unauthorized adaptation of Pat Frank's 1946 novel “Mr. Adam”.",,91,Science Fiction,,0.0,0,0,2.7444,0.0,0
1226003,"For You, Mr. Bell",1971-07-06,"A profile of Alexander Graham Bell, inventer of the telephone.",,16,Documentary,CA,0.0,0,0,0.6193,0.0,0
1258549,Mysterious Thirteen Nights: Chapter 1 - Ghost Story at the Kagamigaike,1971-07-04,"First film of ""Mysterious Thirteen Nights"" series.",,48,Horror,,0.0,0,0,2.4691,0.0,0
1170289,This Is Tom Jones - What's New Pussycat (1969-1971),1971-06-15,"What's new pussycat? Tom Jones on DVD—that's what's new. One of the greatest and most influential music-variety television series of the last 40 years is coming to home video for the first time, as Time Life Video debuts ""This Is Tom Jones"". The trendsetting television series stars the Welsh-born Jones, along with a variety of rock, pop and soul greats. This Is Tom Jones originally aired on ABC from 1969-1971 with 57 episodes.",,77,,,0.0,0,0,0.0239,0.0,0
1236048,Kigeki: Onna ikitemasu,1971-07-24,Comedy centered on a stripper agency,,91,Comedy,JP,0.0,0,0,1.9014,0.0,0
1220029,Dandelion Wine,1971-06-05,Short adaptation of Ray Bradbury's Dandelion Wine.,,21,Science Fiction,SU,0.0,0,0,0.1864,0.0,0
1151601,Mysterious Thirteen Nights: Chapter 2 - The Dish Mansion at Hell’s Banchô,1971-07-11,"Second film of ""Mysterious Thirteen Nights"" series.",,47,Horror,JP,0.0,0,0,2.2238,0.0,0
1158391,Öleceksek Ölelim,1971-06-01,"The story of Emine, who marries a young man who killed his husband in a blood feud, forgetting her past.",,0,"Drama, Adventure",,0.0,0,0,1.4636,0.0,0
1180485,Cosita,1971-07-15,"A young university student tells us the experience of become pregnant, without having a family or a stable economic situation. She must abandon her studies and her job to adapt to the new situation while avoiding pressure from her partner who forces her to have an abortion. Short film made by students of the School of Communication Arts of the Catholic University of Chile.",,0,,,0.0,0,0,0.0872,0.0,0
1186019,Jwala,1971-07-01,"Jwala (transl. Flame) is a 1971 Indian Hindi-language action film directed and produced by M. V. Raman and written by Chandliyan. It stars Madhubala (in her final, posthumous film appearance) and Sunil Dutt, with Sohrab Modi and Pran in pivotal roles. The film's music was composed by Shankar–Jaikishan.",,0,,,0.0,0,0,6.8027,0.0,0
1205946,"Bone, o Homem Virgem",1971-06-08,,,0,,,0.0,0,0,0.0143,0.0,0
1218795,Circles of Satan,1971-06-06,"A group of teens try a ritual but soon after get freaked out. In the coming days, the ritual starts to unexpectedly complete itself putting them in greater danger.",Satan Waits For Nobody,0,"Drama, Horror",,0.0,0,0,0.0,0.0,0
1226647,Mysterious Thirteen Nights Volume 1,1971-07-04,"This is the first volume of a ghost story TV series presented by Nobuo Nakagawa, Saburo Endo and Teruo Ishii. Contains films 1 to 4 in the ""Mysterious Thirteen Nights"" series.",,200,"Horror, TV Movie",,0.0,0,0,2.2575,0.0,0
1168959,Room 11,1971-06-01,Soft X flick with swinger and lesbianism themes.,A weekend of lust... leading to the ultimate erotic experience!,70,Comedy,,1.0,0,0,0.0526,1.0,1
1225098,Conversations With a Working Man,1971-06-07,"This film expresses John Pilger’s belief that working people are seldom allowed a place in an essentially bourgeois media on their own political terms. In 1971, John Pilger travelled to the West Yorkshire industrial town of Keighley. This documentary features 36-year-old Jack Walker, a dye house worker, and is intended to present the views of a rank-and-file trade unionist: his life, struggle and hopes.",,27,Documentary,,0.0,0,0,1.6119,0.0,0
1182244,Necromancia,1971-07-01,"Sokoloff’s and Grauer’s first major collaborative work, Necromancia, is a tableau vivant that combines enlightenment formalism with carnivalesque wackiness. A plastic toy strongman, his head replaced with that of a toy horse, drives a carriage pulled by a plastic stegosaurus. He is a kind of Master of Ceremonies in an anatomical realm made of plastic body parts, mylar sheeting, magazine cut-outs, and servo motors. Motors, which seem to bridge Grauer’s sculpture and Sokoloff’s film, also power a rotating stage displaying a similarly wide range of assembled toy parts. Asynchronously intercut with footage of Grauer’s art are Sokoloff’s signature New York cityscapes: skyscrapers, street performers, Greco-Roman municipal buildings, and Coney Island amusement rides.",,12,,,0.0,0,0,0.0466,0.0,0
1221212,Donhi Gharcha Pahuna,1971-05-27,"Directed by Gajanan Jagirdar. With Madhu Apte, Vidyadhar Gadgill, Anil Hawaldar, Anil Krishna.",,0,,,0.0,0,0,0.1613,0.0,0
1183244,Kráľ sa zabáva,1971-06-21,,,0,"Drama, Romance",XC,0.0,0,0,0.0214,0.0,0
1179549,The God of Death,1971-07-02,Thai horror film.,,0,Horror,,0.0,0,0,1.0095,0.0,0
1157099,Sarasayya,1971-07-02,"A doctor cures a woman of leprosy, but her family members throw her out of the house as they believe the disease is incurable.",,147,Drama,,0.0,0,0,4.5504,0.0,0
66971,The Albatross,1971-09-08,A prisoner escapes and kidnaps a woman with her he falls in love. He's involved in a bad business where politicians and underworld are leading the dance. He'll die like the albatross in Baudelaire's poem.,,92,"Crime, Thriller",", , ",7.1,0,0,0.4381,7.1,14
1067541,The First Christmas Tree,1971-09-07,A toymaker and the first Christmas tree,,14,,US,0.0,0,0,0.106,0.0,0
69171,Wild Riders,1971-09-08,"Two juvenile delinquents break into a luxury house where they rape two women. They settle in the house, sell the valuables and kill a curious neighbour.",They took a trip on an escape machine without brakes... and ended up on the road to hell!,91,"Crime, Drama, Thriller",", US",4.2,0,0,0.8036,4.2,4
458204,Pájaro loco,1971-09-09,A gambling priest opposes a group of scammers.,,100,"Drama, Comedy",AR,8.5,0,0,0.5032,8.5,4
525896,The Lion's Share,1971-09-08,"A writer is reunited with an old childhood friend, who gives him the opportunity to devise a heist.",,90,Crime,", FR, IT",4.0,0,0,1.3003,4.0,3
662350,Drug Use,1971-09-08,"One girl and three boys tell their story. The drugs did great harm to the users. The girl is suffering from a disease caused by the LSD, an opium-user got into prison and a speed-user was treated several times in a clinic. The fourth is still on opium and speed. The film was made for several youth-centers in Rotterdam.",,48,Documentary,,10.0,0,0,0.0214,10.0,0
372095,The Enemy Blood,1971-09-09,"A group of people suffering from mental retardation, blindness and physical malformations work in a traveling circus.",,120,"Romance, Drama, Crime",,6.32,0,0,4.2028,6.32,25
1387838,I'll Follow My Husband,1971-09-07,,,93,,,0.0,0,0,3.1902,0.0,0
1154063,Herminie,1971-09-09,,,0,Comedy,"FR, ",6.0,0,0,0.3327,6.0,1
640863,A guilty woman,1971-09-08,,,90,,,0.0,0,0,3.813,0.0,0
1129729,Babar Comes to America,1971-09-07,,,30,"Animation, Family","US, US",7.0,0,0,4.0359,7.0,2
510322,Alter Film wird wieder jung,1971-09-08,,,0,History,,0.0,0,0,0.1049,0.0,0
150228,Day of Judgment,1971-09-09,Hardin is out for revenge after his wife and child are killed and his home burned. He hunts down the gang using his son's toy drummer to signal the shootout while also in search for their leader.,A blood bath of revenge!,98,Western,", ",4.5,0,0,0.1403,4.5,2
778084,A Brief Survey of Film in Sweden,1971-09-09,"A brief presentation of the Swedish film policy, the Swedish Film Institute and the Film House in Stockholm. The recording of ""Niklas och Figuren"" (1971) is featured.",,8,Documentary,SE,0.0,0,0,0.0881,0.0,0
5486,A Bay of Blood,1971-09-08,"An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.","They came to play, they stayed to die.",85,"Horror, Thriller",,6.6,0,0,1.5811,6.6,399
725953,The Trial of Socrates,1971-09-08,"First of the Man And the State series, dramatizing the character of Socrates in the context of his 339 B.C. trial, posing questions about if the state has the right to silence individuals.",,28,History,,0.0,0,0,0.1852,0.0,0
1069830,Gods and Heroes,1971-09-08,Film by Michael J. Murphy. Considered lost.,,0,,,0.0,0,0,1.0161,0.0,0
357334,Man Failure,1971-09-09,Directed by Michael Shoring.,,17,,,0.0,0,0,0.0,0.0,0
254133,Aunque la hormona se vista de seda...,1971-09-09,,,0,Comedy,ES,3.0,0,0,1.0614,3.0,2
149169,A Necklace for My Beloved,1971-09-09,"Three guys are living in a Dagestan aul, and all three are in love with the blue-eyed Serminaz. According to a mountaineers’ tradition, a young man seeking the hand and the heart of a beloved girl has to make her a present that she would remember for the rest of her life. The friends set out in search of the special gift…",,75,"Romance, Drama",SU,4.4,0,0,0.3537,4.4,8
333600,Confessions,1972-03-15,Curt McDowell has a confession for his parents.  Preserved by the Academy Film Archive in 2015.,,11,Drama,,6.0,0,0,2.9843,6.0,6
804561,The Dispossessed,1972-03-15,"The Dispossessed was the winner of the 1971 “Grand  Award”  at the Foothill  Film Festival.  It is a  brilliant film and a must for anyone who is preoccupied with the death-producing consequences of monopoly capitalism and the life-generating qualities of the new Indian resistance. Next year, I plan to show the film in a course on the subject of political anthropology. - SHELTON H. DAVIS",,33,,,0.0,0,0,0.0,0.0,0
223835,Voices,1972-03-15,"A nearly 30 minute long conversation in a living room party. Unlike in a regular TV play the jabber conversation can hardly be understood. Sometimes a line or two can be picked up. There's an intermezzo when Schippers alias Jacques Plafond comes to play one of his 'modern' piano pieces, to the disgust of the party's guests, whose chattering in the end isn't far removed from the piano play.",,35,"Comedy, TV Movie",NL,0.0,0,0,0.6883,0.0,0
672402,Pear I,1972-03-14,"Pear I illustrates Herbert's obsession with patterns of color as he dallies over curtains, quilts, toys, flowers and other objects, and over lean, youthful bodies that are perfect physical specimens, changing the aura of the figures with bluish, yellowish, dusky reddish and tannish tones.",,28,,,0.0,0,0,0.0429,0.0,0
564323,Édith,1972-03-15,,,0,,,0.0,0,0,0.0,0.0,0
417151,Black Rusks,1972-03-15,"The November Revolution of 1918 in Germany, famine and social upheaval evoke a response from the young Soviet government in Russia. To provide food assistance, trains with bread are being formed. One of them, on the personal instructions of V.I. Lenin is accompanied by the young revolutionary Tatyana . On the way, she meets a former German prisoner of war, Kurt . A romantic relationship arises between them. The train with bread, despite all the difficulties, was delivered. In a clash with a detachment of counter-revolutionary German troops, Tatyana was wounded. She returns to Moscow, and Kurt goes to Berlin to continue the revolutionary struggle.",,84,Drama,"DE, SU",8.0,0,0,0.1189,8.0,1
238,The Godfather,1972-03-14,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",Who's Your (God)Daddy?,175,"Drama, Crime","US, US",8.686,245066411,6000000,28.8745,8.686,21798
275667,Bigfoot: Man or Beast?,1972-03-15,People go and search for the legendary Bigfoot creature.,,90,Documentary,,5.5,0,0,0.1214,5.5,2
1070200,Friends,1972-03-13,"A TV drama about the friendship between 21-year-old Vilant, who after an accident is stuck in a wheelchair, and the small kid Gere.",,0,"TV Movie, Drama",MK,0.0,0,0,4.1801,0.0,0
712007,Kat nepočká,1972-03-15,"In 1944, the popular film actress Hlínová is arrested by the Gestapo for sheltering a Resistance man. A film producer uses his connections with the Nazis to promote her in order to finish the film. Just before the last day of filming, actress Hlínová realizes that she is under constant guard and wants to escape. However, she is arrested again.",,0,"Drama, TV Movie","XC, XC",6.0,0,0,1.7105,6.0,1
24559,Slaughterhouse-Five,1972-03-15,"Billy Pilgrim, a veteran of the Second World War, finds himself mysteriously detached from time, so that he is able to travel, without being able to help it, from the days of his childhood to those of his peculiar life on a distant planet called Tralfamadore, passing through his bitter experience as a prisoner of war in the German city of Dresden, over which looms the inevitable shadow of an unspeakable tragedy.",Billy Pilgrim lives —from time to time to time…,100,"Drama, Science Fiction, War","US, US",6.5,0,3200000,0.8388,6.5,234
804544,Sergeant Swell of the Mounties,1972-03-15,"A pixillated romp across the great Northwest in which Sergeant Swell of the Mounties, riding an imaginary horse, runs afoul of a trio of unlikely Indians on imaginary war ponies resulting in a humorous caricature of old Western movies.",,16,"Comedy, Western",,0.0,0,0,0.0311,0.0,0
298148,Aether,1972-03-14,A sci-fi/occult/psychedelic performance film set to an original soundtrack by Rhys Chatham.  Preserved by the Academy Film Archive in 2011.,,5,,,0.0,0,0,0.0643,0.0,0
1327133,Poet Game,1972-03-14,"Mercurial, hard-drinking poet Hugh Saunders (Sir Anthony Hopkins) awaits his fortieth birthday, trying to preserve his art and his marriage against the temptations of celebrity and addiction.",,102,"Drama, TV Movie",GB,0.0,0,0,1.71,0.0,0
564571,Gates of Fire,1972-03-15,"In October 1942, as an offensive was launched against Rommel's troops, a vehicle carrying a doctor and four nurses strayed into the desert. Prisoners of a German unit and aware that it was going to use them to ambush the Allied relief column, they set out to foil the plan.",,89,War,,6.0,0,0,0.053,6.0,1
502881,Der Mann auf meinem Rücken,1972-03-15,,,0,Drama,,0.0,0,0,0.197,0.0,0
804509,"Goodbye, Billy: America Goes to War, 1917-18",1972-03-14,"Surveys the history of the United States in World War I at home and at the battlefronts. A documentary compiled of authentic war films set to vintage sound, designed to stimulate student interest in further study of the war and the times.",,25,,,0.0,0,0,0.0,0.0,0
1215929,Bishop On The Hunt,1972-03-13,"The Bishop has decided to punish a priest who loved hunting, but in the process the hunting spirit got awakened in him.",,25,Comedy,SU,0.0,0,0,0.0607,0.0,0
